"yes","“オタク人気抜群”の直木賞候補作家・米澤穂信が結婚！　お相手は「年下のミリテリーファン」｜サイゾーウーマン"
"yes","【画像】マギーの背中ぐうエロい：キニ速"
"yes","リスの「ほっぺた」にアーモンドは何個まで入ると思う？→確かめてみた:らばQ"
"yes","普通の女子高生のじゃれ合いかと思いきや超人的な動きを繰り出す忍者女子高生による壮絶な追いかけっこだった - GIGAZINE"
"yes","【デブ】俺が食べ放題の店行って店泣かせた話:ハムスター速報"
"yes","ニートの為にパソコンで稼ぐ方法教える : IT速報"
"yes","差別語や罵倒語を平気で使えてしまう醜悪な輩 - ネットの海の渚にて"
"yes","欧州の旅行者、休暇中の楽しみは今も「読書」　写真1枚　国際ニュース：AFPBB News"
"yes","ＳＭ写真を中国による処刑と嘘宣伝する藤岡信勝　藤岡信勝研究"
"yes","エプソン､好業績を引っ張る意外なプリンタ | 企業戦略 | 東洋経済オンライン | 新世代リーダーのためのビジネスサイト"
"yes","中年が大酒を飲むと認知障害になりやすい（研究結果）"
"yes","退屈は人を殺す『グレート・ギャツビー』と『ザ・スコット・フィッツジェラルド・ブック』 - (チェコ好き)の日記"
"yes","ある統合失調症患者の1日の記録 : カラパイア"
"yes","「使いにくい」２千円札…流通、１億枚割り込む （読売新聞） - Yahoo!ニュース"
"yes","#ブルドーザーデモ で露わになった #共産党 の変化（20140802） - Togetterまとめ"
"yes","「ただの海水で、病気が治っては儲からない」のでウィキペディアから消えている人物：ルネ．カントン｜人生は強く，たのしく、しあわせに☆ ネオヒルズというよりも，ネオ日本人。"
"yes","『GODZILLA ゴジラ』再定義される「怪獣」 | k.onoderaの映画批評"
"yes","科学者や作家、映画監督が選んだ「SF映画ベスト100」 : 映画ニュース - 映画.com"
"yes","ホットプレートで焼く野菜はうまい - Togetterまとめ"
"yes","The Startupの梅木雄平さんにコンサルを依頼した結果ｗｗｗｗ | 谷町九丁目のキッドスターダスト"
"yes","固まるパソコン、瞬時に預金失う恐れ…不正アクセスの罠（1/2ページ） - MSN産経west"
"yes","電子レンジを分解して作られた、危険すぎる電磁波ガジェット : ギズモード・ジャパン"
"yes","「タイでコーラを買ったら、こんな風に出てきたんだけど…」カルチャーショックだと話題の1枚:らばQ"
"yes","民間船:有事の隊員輸送　船員を予備自衛官として戦地に - 毎日新聞"
"yes","その飲食店、隠れワタミだよ。知らないのか？ | netgeek"
"yes","ゴミの山のような情報の中から、どういう情報を選ぶかが問題。"
"yes","痛いニュース(ﾉ∀`) : 海部美知「『おーいお茶』という男尊女卑的な響きのある商品名は何とかならないのか」 - ライブドアブログ"
"yes","「ニンジャスレイヤー」原作者ブラッドレー・ボンド＆フィリップ・N・モーゼズにインタビュー[1/2] - ねとらぼ"
"yes","【速報】NHK将棋トーナメントにふとももムチムチエロ棋士ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!：キニ速"
"yes","【吉報】三男、危地から生還のご報告: やまもといちろうBLOG（ブログ）"
"yes","南よ! 海の見える方! - AvalonからMVVM、そしてRxへ: GUIプログラミングの哲学の歴史"
"yes","エンジニアの学び方─効率的に知識を得て，成果に結び付ける：特集｜gihyo.jp … 技術評論社"
"yes","京大、従来の6倍以上の寿命を持つリチウムイオン電池を開発 | 研究・開発 - 財経新聞"
"yes","大本営はB29「エノラ・ゲイ」の情報を事前に察知していた - はてな村定点観測所"
"yes","フリーランスで働く人は「下請法」で守られている――おさえておくべきポイントとは？|弁護士ドットコムトピックス"
"yes","吉野家の「牛すき鍋膳」が成功し、すき屋の「牛すき鍋定食」が大失敗したのは何故か？すき屋の失敗の本質に関する考察 - Togetterまとめ"
"yes","クマがおぼれたカラスを食べちゃうかと思いきや華麗に救出　一方で状況が飲み込めないカラス - ねとらぼ"
"yes","「艦これ」テレビアニメ、2015年1月放送決定！ - ねとらぼ"
"yes","身長差36センチのテニス対決　試合後のハグがユーモア満点でかわいい - ねとらぼ"
"yes","電気を使わないで冷やす冷蔵庫。必要なものは鉢と砂と水 : ギズモード・ジャパン"
"yes","8月2日のブックマーク｜北海道が大好きだ！"
"yes","無料の請求書・見積書・納品書ソフト | MFクラウド請求書"
"yes","【公式ブログ連動企画】やつらに騙されるな！アオイホノオ第三話「アニメーターへの決定打」のひみつ - 岡田斗司夫なう。"
"yes","田舎者が夏に撮った写真あげてく : 暇人＼(^o^)／速報 - ライブドアブログ"
"yes","美少女戦士セーラームーンCrystal　Act.3 レイ-SAILORMARS- ‐ ニコニコ動画:GINZA"
"yes","【動画】かつて東映版のスパイダーマンがあった事実"
"yes","【画像あり】このGIFを5秒以上見ても笑わない自信ある奴だけ来いｗｗｗｗｗｗｗ：キニ速"
"yes","Twitter / Enbos: 最近整体師の人に背中周辺のコリを一発でとる体操教えてもらった ..."
"yes","5000円台で音も良いイヤホンのaudio-technica ATH-IM50が聴いていて気持ちが良い！ | シンプルデイズ"
"yes","Twitterで人気ツイートだけを絞り込んで検索する裏ワザ ｜ ライフハッカー［日本版］"
"yes","自分との戦いに打ち勝とう。意志の力を高める10のコツ ｜ ライフハッカー［日本版］"
"yes","痛いニュース(ﾉ∀`) : 舛添氏、韓国の反日デモやヘイトスピーチについて「韓国は韓国のやることですから、われわれがどうこう言う話ではない」 - ライブドアブログ"
"yes","サラリーマンは家を買うべきではない"
"yes","アベノミクス・消費が死んだ もう立てない - 経済を良くするって、どうすれば"
"yes","自分のために生活を整えるということ - よもちかブログ"
"yes","ネットベンチャーの人事評価制度について | F's Garage＠fshin2000"
"yes","「ゆうパック誤配でクワガタ２４０匹全滅」採集家が提訴：朝日新聞デジタル"
"yes","おわび｜林修オフィシャルブログ「いつやるか？今でしょ日記」Powered by Ameba"
"yes","災害時にも役立つ！自転車のチューブから強力な輪ゴムがDIYできる : ライフハッカー［日本版］"
"yes","発想に驚き…「茶こし」で人の顔を表現したアートいろいろ:らばQ"
"yes","手の力だけを使って時速30km以上で走る「ハンドバイク」実車フォトレビュー - GIGAZINE"
"yes","コラを越えたリアル！自然が生み出した奇跡の光景 : カラパイア"
"yes","戦車道（ガルパン）の聖地・大洗で安全保障を考える（上）中国紙が猛批判したアニメの中身とは＋（1/9ページ） - MSN産経ニュース"
"yes","素晴らしい。ヨーロッパ30ヶ国が4分で見られる美麗タイムラプス映像 | Amp."
"yes","“オタク人気抜群”の直木賞候補作家・米澤穂信が結婚！　お相手は「年下のミリテリーファン」｜サイゾーウーマン"
"yes","『GODZILLA ゴジラ』再定義される「怪獣」 | k.onoderaの映画批評"
"yes","8月3日のブックマーク｜北海道が大好きだ！"
"yes","退屈は人を殺す『グレート・ギャツビー』と『ザ・スコット・フィッツジェラルド・ブック』 - (チェコ好き)の日記"
"yes","【画像あり】このGIFを5秒以上見ても笑わない自信ある奴だけ来いｗｗｗｗｗｗｗ：キニ速"
"yes","【デブ】俺が食べ放題の店行って店泣かせた話:ハムスター速報"
"yes","中年が大酒を飲むと認知障害になりやすい（研究結果）"
"yes","書類が揃っていることが命！　でござる - Chikirinの日記"
"yes","[JS]そのアイデアに脱帽！ひと味違う使い方が面白いツールチップのスクリプト -thoughtBubble | コリス"
"yes","エプソン､好業績を引っ張る意外なプリンタ | 企業戦略 | 東洋経済オンライン | 新世代リーダーのためのビジネスサイト"
"yes","固まるパソコン、瞬時に預金失う恐れ…不正アクセスの罠（1/2ページ） - MSN産経west"
"yes","その飲食店、隠れワタミだよ。知らないのか？ | netgeek"
"yes","痛いニュース(ﾉ∀`) : 【佐世保女子殺害】 「このままだと父親の命が危ない」　少女の一人暮らしは精神科医の勧めだった - ライブドアブログ"
"yes","痛いニュース(ﾉ∀`) : 政府、史上初の「女性限定補助金」容認へ…憲法14条「法の下の平等」を特例で適用せず - ライブドアブログ"
"yes","大本営はB29「エノラ・ゲイ」の情報を事前に察知していた - はてな村定点観測所"
